transfer_id,transfer_date,scheduled_date,car_id,from_compound_id,to_compound_id,distance_km,truck_id,cars_per_truck,truck_fill_rate,cost_eur,reason,lead_time_days
TRF_001226,2024-09-10,2024-09-08,CAR_0063382,CPD_HAMBURG_01,CPD_DRESDEN_01,490,TRUCK_00374,8,1.0,39.31,demand_rebalancing,2
TRF_001227,2024-09-10,2024-09-08,CAR_0063383,CPD_HAMBURG_01,CPD_DRESDEN_01,490,TRUCK_00374,8,1.0,39.31,demand_rebalancing,2
TRF_001228,2024-09-10,2024-09-08,CAR_0063384,CPD_HAMBURG_01,CPD_DRESDEN_01,490,TRUCK_00374,8,1.0,39.31,demand_rebalancing,2
TRF_001229,2024-09-10,2024-09-08,CAR_0063385,CPD_HAMBURG_01,CPD_DRESDEN_01,490,TRUCK_00374,8,1.0,39.31,demand_rebalancing,2
TRF_001230,2024-09-10,2024-09-08,CAR_0063386,CPD_HAMBURG_01,CPD_DRESDEN_01,490,TRUCK_00374,8,1.0,39.31,demand_rebalancing,2
TRF_001231,2024-09-11,2024-09-09,CAR_0063645,CPD_FRANKFURT_01,CPD_DRESDEN_01,483,TRUCK_00378,2,0.25,155.33,demand_rebalancing,2
TRF_001232,2024-09-11,2024-09-09,CAR_0063646,CPD_FRANKFURT_01,CPD_DRESDEN_01,483,TRUCK_00378,2,0.25,155.33,demand_rebalancing,2
TRF_001233,2024-09-11,2024-09-09,CAR_0063758,CPD_DRESDEN_01,CPD_BERLIN_01,215,TRUCK_00377,1,0.12,163.25,remarketing_routing,2
TRF_001234,2024-09-12,2024-09-11,CAR_0064043,CPD_BREMEN_01,CPD_HAMBURG_01,123,TRUCK_00380,2,0.25,56.33,repair_routing,1
TRF_001235,2024-09-12,2024-09-11,CAR_0064044,CPD_BREMEN_01,CPD_HAMBURG_01,123,TRUCK_00380,2,0.25,56.33,repair_routing,1
TRF_001236,2024-09-12,2024-09-10,CAR_0064045,CPD_BREMEN_01,CPD_COLOGNE_01,350,TRUCK_00379,1,0.12,237.5,remarketing_routing,2
TRF_001237,2024-09-13,2024-09-11,CAR_0064174,CPD_MUNICH_01,CPD_LEIPZIG_01,469,TRUCK_00383,8,1.0,37.87,capacity_overflow,2
TRF_001238,2024-09-13,2024-09-11,CAR_0064175,CPD_MUNICH_01,CPD_LEIPZIG_01,469,TRUCK_00383,8,1.0,37.87,capacity_overflow,2
TRF_001239,2024-09-13,2024-09-11,CAR_0064176,CPD_MUNICH_01,CPD_LEIPZIG_01,469,TRUCK_00383,8,1.0,37.87,capacity_overflow,2
TRF_001240,2024-09-13,2024-09-11,CAR_0064177,CPD_MUNICH_01,CPD_LEIPZIG_01,469,TRUCK_00383,8,1.0,37.87,capacity_overflow,2
TRF_001241,2024-09-13,2024-09-11,CAR_0064178,CPD_MUNICH_01,CPD_LEIPZIG_01,469,TRUCK_00383,8,1.0,37.87,capacity_overflow,2
TRF_001242,2024-09-13,2024-09-11,CAR_0064179,CPD_MUNICH_01,CPD_LEIPZIG_01,469,TRUCK_00383,8,1.0,37.87,capacity_overflow,2
TRF_001243,2024-09-13,2024-09-11,CAR_0064180,CPD_MUNICH_01,CPD_LEIPZIG_01,469,TRUCK_00383,8,1.0,37.87,capacity_overflow,2
TRF_001244,2024-09-13,2024-09-11,CAR_0064181,CPD_MUNICH_01,CPD_LEIPZIG_01,469,TRUCK_00383,8,1.0,37.87,capacity_overflow,2
TRF_001245,2024-09-13,2024-09-11,CAR_0064182,CPD_MUNICH_01,CPD_LEIPZIG_01,469,TRUCK_00384,2,0.25,151.48,capacity_overflow,2
TRF_001246,2024-09-13,2024-09-11,CAR_0064183,CPD_MUNICH_01,CPD_LEIPZIG_01,469,TRUCK_00384,2,0.25,151.48,capacity_overflow,2
TRF_001247,2024-09-13,2024-09-12,CAR_0064197,CPD_MUNICH_02,CPD_MUNICH_01,8,TRUCK_00385,4,0.5,12.35,repair_routing,1
TRF_001248,2024-09-13,2024-09-12,CAR_0064198,CPD_MUNICH_02,CPD_MUNICH_01,8,TRUCK_00385,4,0.5,12.35,repair_routing,1
TRF_001249,2024-09-13,2024-09-12,CAR_0064199,CPD_MUNICH_02,CPD_MUNICH_01,8,TRUCK_00385,4,0.5,12.35,repair_routing,1
TRF_001250,2024-09-13,2024-09-12,CAR_0064200,CPD_MUNICH_02,CPD_MUNICH_01,8,TRUCK_00385,4,0.5,12.35,repair_routing,1
TRF_001251,2024-09-13,2024-09-12,CAR_0064201,CPD_MUNICH_02,CPD_NUREMBERG_01,191,TRUCK_00386,1,0.12,150.05,remarketing_routing,1
TRF_001252,2024-09-13,2024-09-11,CAR_0064317,CPD_FRANKFURT_01,CPD_LEIPZIG_01,382,TRUCK_00381,4,0.5,63.78,demand_rebalancing,2
TRF_001253,2024-09-13,2024-09-11,CAR_0064318,CPD_FRANKFURT_01,CPD_LEIPZIG_01,382,TRUCK_00381,4,0.5,63.78,demand_rebalancing,2
TRF_001254,2024-09-13,2024-09-11,CAR_0064319,CPD_FRANKFURT_01,CPD_LEIPZIG_01,382,TRUCK_00381,4,0.5,63.78,demand_rebalancing,2
TRF_001255,2024-09-13,2024-09-11,CAR_0064320,CPD_FRANKFURT_01,CPD_LEIPZIG_01,382,TRUCK_00381,4,0.5,63.78,demand_rebalancing,2
TRF_001256,2024-09-13,2024-09-11,CAR_0064345,CPD_HAMBURG_01,CPD_LEIPZIG_01,382,TRUCK_00382,4,0.5,63.78,demand_rebalancing,2
TRF_001257,2024-09-13,2024-09-11,CAR_0064346,CPD_HAMBURG_01,CPD_LEIPZIG_01,382,TRUCK_00382,4,0.5,63.78,demand_rebalancing,2
TRF_001258,2024-09-13,2024-09-11,CAR_0064347,CPD_HAMBURG_01,CPD_LEIPZIG_01,382,TRUCK_00382,4,0.5,63.78,demand_rebalancing,2
TRF_001259,2024-09-13,2024-09-11,CAR_0064348,CPD_HAMBURG_01,CPD_LEIPZIG_01,382,TRUCK_00382,4,0.5,63.78,demand_rebalancing,2
TRF_001260,2024-09-16,2024-09-15,CAR_0064722,CPD_DUSSELDORF_01,CPD_COLOGNE_01,45,TRUCK_00387,1,0.12,69.75,repair_routing,1
TRF_001261,2024-09-17,2024-09-15,CAR_0065181,CPD_LEIPZIG_01,CPD_FRANKFURT_01,382,TRUCK_00388,1,0.12,255.1,repair_routing,2
TRF_001262,2024-09-18,2024-09-17,CAR_0065315,CPD_NUREMBERG_01,CPD_MUNICH_01,196,TRUCK_00390,2,0.25,76.4,repair_routing,1
TRF_001263,2024-09-18,2024-09-17,CAR_0065316,CPD_NUREMBERG_01,CPD_MUNICH_01,196,TRUCK_00390,2,0.25,76.4,repair_routing,1
TRF_001264,2024-09-18,2024-09-16,CAR_0065530,CPD_DRESDEN_01,CPD_MUNICH_01,467,TRUCK_00389,5,0.62,60.37,repair_routing,2
TRF_001265,2024-09-18,2024-09-16,CAR_0065531,CPD_DRESDEN_01,CPD_MUNICH_01,467,TRUCK_00389,5,0.62,60.37,repair_routing,2
TRF_001266,2024-09-18,2024-09-16,CAR_0065532,CPD_DRESDEN_01,CPD_MUNICH_01,467,TRUCK_00389,5,0.62,60.37,repair_routing,2
TRF_001267,2024-09-18,2024-09-16,CAR_0065533,CPD_DRESDEN_01,CPD_MUNICH_01,467,TRUCK_00389,5,0.62,60.37,repair_routing,2
TRF_001268,2024-09-18,2024-09-16,CAR_0065534,CPD_DRESDEN_01,CPD_MUNICH_01,467,TRUCK_00389,5,0.62,60.37,repair_routing,2
TRF_001269,2024-09-20,2024-09-19,CAR_0066134,CPD_BREMEN_01,CPD_HAMBURG_01,123,TRUCK_00391,3,0.38,37.55,repair_routing,1
TRF_001270,2024-09-20,2024-09-19,CAR_0066135,CPD_BREMEN_01,CPD_HAMBURG_01,123,TRUCK_00391,3,0.38,37.55,repair_routing,1
TRF_001271,2024-09-20,2024-09-19,CAR_0066136,CPD_BREMEN_01,CPD_HAMBURG_01,123,TRUCK_00391,3,0.38,37.55,repair_routing,1
TRF_001272,2024-09-23,2024-09-22,CAR_0066392,CPD_MUNICH_02,CPD_MUNICH_01,8,TRUCK_00392,1,0.12,49.4,repair_routing,1
TRF_001273,2024-09-24,2024-09-22,CAR_0066957,CPD_BERLIN_01,CPD_HAMBURG_01,332,TRUCK_00393,3,0.38,75.87,repair_routing,2
TRF_001274,2024-09-24,2024-09-22,CAR_0066958,CPD_BERLIN_01,CPD_HAMBURG_01,332,TRUCK_00393,3,0.38,75.87,repair_routing,2
TRF_001275,2024-09-24,2024-09-22,CAR_0066959,CPD_BERLIN_01,CPD_HAMBURG_01,332,TRUCK_00393,3,0.38,75.87,repair_routing,2
TRF_001276,2024-09-25,2024-09-24,CAR_0067076,CPD_MUNICH_01,CPD_NUREMBERG_01,196,TRUCK_00394,1,0.12,152.8,remarketing_routing,1
TRF_001277,2024-09-26,2024-09-25,CAR_0067421,CPD_MUNICH_02,CPD_MUNICH_01,8,TRUCK_00395,2,0.25,24.7,repair_routing,1
TRF_001278,2024-09-26,2024-09-25,CAR_0067422,CPD_MUNICH_02,CPD_MUNICH_01,8,TRUCK_00395,2,0.25,24.7,repair_routing,1
TRF_001279,2024-09-27,2024-09-25,CAR_0067686,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00400,8,1.0,37.73,capacity_overflow,2
TRF_001280,2024-09-27,2024-09-25,CAR_0067687,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00400,8,1.0,37.73,capacity_overflow,2
TRF_001281,2024-09-27,2024-09-25,CAR_0067688,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00400,8,1.0,37.73,capacity_overflow,2
TRF_001282,2024-09-27,2024-09-25,CAR_0067689,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00400,8,1.0,37.73,capacity_overflow,2
TRF_001283,2024-09-27,2024-09-25,CAR_0067690,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00400,8,1.0,37.73,capacity_overflow,2
TRF_001284,2024-09-27,2024-09-25,CAR_0067691,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00400,8,1.0,37.73,capacity_overflow,2
TRF_001285,2024-09-27,2024-09-25,CAR_0067692,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00400,8,1.0,37.73,capacity_overflow,2
TRF_001286,2024-09-27,2024-09-25,CAR_0067693,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00400,8,1.0,37.73,capacity_overflow,2
TRF_001287,2024-09-27,2024-09-25,CAR_0067694,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00401,4,0.5,75.46,capacity_overflow,2
TRF_001288,2024-09-27,2024-09-25,CAR_0067695,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00401,4,0.5,75.46,capacity_overflow,2
TRF_001289,2024-09-27,2024-09-25,CAR_0067696,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00401,4,0.5,75.46,capacity_overflow,2
TRF_001290,2024-09-27,2024-09-25,CAR_0067697,CPD_MUNICH_01,CPD_DRESDEN_01,467,TRUCK_00401,4,0.5,75.46,capacity_overflow,2
TRF_001291,2024-09-27,2024-09-26,CAR_0067757,CPD_NUREMBERG_01,CPD_MUNICH_01,196,TRUCK_00402,3,0.38,50.93,repair_routing,1
TRF_001292,2024-09-27,2024-09-26,CAR_0067758,CPD_NUREMBERG_01,CPD_MUNICH_01,196,TRUCK_00402,3,0.38,50.93,repair_routing,1
TRF_001293,2024-09-27,2024-09-26,CAR_0067759,CPD_NUREMBERG_01,CPD_MUNICH_01,196,TRUCK_00402,3,0.38,50.93,repair_routing,1
TRF_001294,2024-09-27,2024-09-26,CAR_0067818,CPD_DUSSELDORF_01,CPD_COLOGNE_01,45,TRUCK_00396,1,0.12,69.75,repair_routing,1
TRF_001295,2024-09-27,2024-09-25,CAR_0067873,CPD_FRANKFURT_01,CPD_DRESDEN_01,483,TRUCK_00397,3,0.38,103.55,demand_rebalancing,2
TRF_001296,2024-09-27,2024-09-25,CAR_0067874,CPD_FRANKFURT_01,CPD_DRESDEN_01,483,TRUCK_00397,3,0.38,103.55,demand_rebalancing,2
TRF_001297,2024-09-27,2024-09-25,CAR_0067875,CPD_FRANKFURT_01,CPD_DRESDEN_01,483,TRUCK_00397,3,0.38,103.55,demand_rebalancing,2
TRF_001298,2024-09-27,2024-09-25,CAR_0067916,CPD_HAMBURG_01,CPD_DRESDEN_01,490,TRUCK_00398,8,1.0,39.31,capacity_overflow,2
TRF_001299,2024-09-27,2024-09-25,CAR_0067917,CPD_HAMBURG_01,CPD_DRESDEN_01,490,TRUCK_00398,8,1.0,39.31,capacity_overflow,2
TRF_001300,2024-09-27,2024-09-25,CAR_0067918,CPD_HAMBURG_01,CPD_DRESDEN_01,490,TRUCK_00398,8,1.0,39.31,capacity_overflow,2
TRF_001301,2024-09-27,2024-09-25,CAR_0067919,CPD_HAMBURG_01,CPD_DRESDEN_01,490,TRUCK_00398,8,1.0,39.31,capacity_overflow,2
TRF_001302,2024-09-27,2024-09-25,CAR_0067920,CPD_HAMBURG_01,CPD_DRESDEN_01,490,TRUCK_00398,8,1.0,39.31,capacity_overflow,2
TRF_001303,2024-09-27,2024-09-25,CAR_0067921,CPD_HAMBURG_01,CPD_DRESDEN_01,490,TRUCK_00398,8,1.0,39.31,capacity_overflow,2
TRF_001304,2024-09-27,2024-09-25,CAR_0067922,CPD_HAMBURG_01,CPD_DRESDEN_01,490,TRUCK_00398,8,1.0,39.31,capacity_overflow,2
TRF_001305,2024-09-27,2024-09-25,CAR_0067923,CPD_HAMBURG_01,CPD_DRESDEN_01,490,TRUCK_00398,8,1.0,39.31,capacity_overflow,2
TRF_001306,2024-09-27,2024-09-25,CAR_0067924,CPD_HAMBURG_01,CPD_DRESDEN_01,490,TRUCK_00399,1,0.12,314.5,capacity_overflow,2
TRF_001307,2024-09-30,2024-09-29,CAR_0068220,CPD_MUNICH_02,CPD_MUNICH_01,8,TRUCK_00405,3,0.38,16.47,repair_routing,1
TRF_001308,2024-09-30,2024-09-29,CAR_0068221,CPD_MUNICH_02,CPD_MUNICH_01,8,TRUCK_00405,3,0.38,16.47,repair_routing,1
TRF_001309,2024-09-30,2024-09-29,CAR_0068222,CPD_MUNICH_02,CPD_MUNICH_01,8,TRUCK_00405,3,0.38,16.47,repair_routing,1
TRF_001310,2024-09-30,2024-09-28,CAR_0068297,CPD_COLOGNE_01,CPD_LEIPZIG_01,494,TRUCK_00403,3,0.38,105.57,demand_rebalancing,2
TRF_001311,2024-09-30,2024-09-28,CAR_0068298,CPD_COLOGNE_01,CPD_LEIPZIG_01,494,TRUCK_00403,3,0.38,105.57,demand_rebalancing,2
TRF_001312,2024-09-30,2024-09-28,CAR_0068299,CPD_COLOGNE_01,CPD_LEIPZIG_01,494,TRUCK_00403,3,0.38,105.57,demand_rebalancing,2
TRF_001313,2024-09-30,2024-09-28,CAR_0068437,CPD_HAMBURG_01,CPD_LEIPZIG_01,382,TRUCK_00404,2,0.25,127.55,capacity_overflow,2
TRF_001314,2024-09-30,2024-09-28,CAR_0068438,CPD_HAMBURG_01,CPD_LEIPZIG_01,382,TRUCK_00404,2,0.25,127.55,capacity_overflow,2
TRF_001315,2024-10-01,2024-09-29,CAR_0068595,CPD_MUNICH_01,CPD_LEIPZIG_01,469,TRUCK_00407,3,0.38,100.98,capacity_overflow,2
TRF_001316,2024-10-01,2024-09-29,CAR_0068596,CPD_MUNICH_01,CPD_LEIPZIG_01,469,TRUCK_00407,3,0.38,100.98,capacity_overflow,2
TRF_001317,2024-10-01,2024-09-29,CAR_0068597,CPD_MUNICH_01,CPD_LEIPZIG_01,469,TRUCK_00407,3,0.38,100.98,capacity_overflow,2
TRF_001318,2024-10-01,2024-09-29,CAR_0068679,CPD_COLOGNE_01,CPD_LEIPZIG_01,494,TRUCK_00406,3,0.38,105.57,demand_rebalancing,2
TRF_001319,2024-10-01,2024-09-29,CAR_0068680,CPD_COLOGNE_01,CPD_LEIPZIG_01,494,TRUCK_00406,3,0.38,105.57,demand_rebalancing,2
TRF_001320,2024-10-01,2024-09-29,CAR_0068681,CPD_COLOGNE_01,CPD_LEIPZIG_01,494,TRUCK_00406,3,0.38,105.57,demand_rebalancing,2
TRF_001321,2024-10-02,2024-10-01,CAR_0069035,CPD_DUSSELDORF_01,CPD_COLOGNE_01,45,TRUCK_00409,3,0.38,23.25,repair_routing,1
TRF_001322,2024-10-02,2024-10-01,CAR_0069036,CPD_DUSSELDORF_01,CPD_COLOGNE_01,45,TRUCK_00409,3,0.38,23.25,repair_routing,1
TRF_001323,2024-10-02,2024-10-01,CAR_0069037,CPD_DUSSELDORF_01,CPD_COLOGNE_01,45,TRUCK_00409,3,0.38,23.25,repair_routing,1
TRF_001324,2024-10-02,2024-09-30,CAR_0069173,CPD_BERLIN_01,CPD_HAMBURG_01,332,TRUCK_00408,1,0.12,227.6,remarketing_routing,2
TRF_001325,2024-10-03,2024-10-02,CAR_0069480,CPD_BREMEN_01,CPD_HAMBURG_01,123,TRUCK_00410,5,0.62,22.53,repair_routing,1
TRF_001326,2024-10-03,2024-10-02,CAR_0069481,CPD_BREMEN_01,CPD_HAMBURG_01,123,TRUCK_00410,5,0.62,22.53,repair_routing,1
TRF_001327,2024-10-03,2024-10-02,CAR_0069482,CPD_BREMEN_01,CPD_HAMBURG_01,123,TRUCK_00410,5,0.62,22.53,repair_routing,1
TRF_001328,2024-10-03,2024-10-02,CAR_0069483,CPD_BREMEN_01,CPD_HAMBURG_01,123,TRUCK_00410,5,0.62,22.53,repair_routing,1
TRF_001329,2024-10-03,2024-10-02,CAR_0069484,CPD_BREMEN_01,CPD_HAMBURG_01,123,TRUCK_00410,5,0.62,22.53,repair_routing,1
TRF_001330,2024-10-04,2024-10-02,CAR_0069684,CPD_COLOGNE_01,CPD_BREMEN_01,350,TRUCK_00412,3,0.38,79.17,demand_rebalancing,2
TRF_001331,2024-10-04,2024-10-02,CAR_0069685,CPD_COLOGNE_01,CPD_BREMEN_01,350,TRUCK_00412,3,0.38,79.17,demand_rebalancing,2
TRF_001332,2024-10-04,2024-10-02,CAR_0069686,CPD_COLOGNE_01,CPD_BREMEN_01,350,TRUCK_00412,3,0.38,79.17,demand_rebalancing,2
TRF_001333,2024-10-04,2024-10-03,CAR_0069790,CPD_HAMBURG_01,CPD_BREMEN_01,123,TRUCK_00413,5,0.62,22.53,demand_rebalancing,1
TRF_001334,2024-10-04,2024-10-03,CAR_0069791,CPD_HAMBURG_01,CPD_BREMEN_01,123,TRUCK_00413,5,0.62,22.53,demand_rebalancing,1
TRF_001335,2024-10-04,2024-10-03,CAR_0069792,CPD_HAMBURG_01,CPD_BREMEN_01,123,TRUCK_00413,5,0.62,22.53,demand_rebalancing,1
TRF_001336,2024-10-04,2024-10-03,CAR_0069793,CPD_HAMBURG_01,CPD_BREMEN_01,123,TRUCK_00413,5,0.62,22.53,demand_rebalancing,1
TRF_001337,2024-10-04,2024-10-03,CAR_0069794,CPD_HAMBURG_01,CPD_BREMEN_01,123,TRUCK_00413,5,0.62,22.53,demand_rebalancing,1
TRF_001338,2024-10-04,2024-10-02,CAR_0069843,CPD_BERLIN_01,CPD_HAMBURG_01,332,TRUCK_00411,5,0.62,45.52,repair_routing,2
TRF_001339,2024-10-04,2024-10-02,CAR_0069844,CPD_BERLIN_01,CPD_HAMBURG_01,332,TRUCK_00411,5,0.62,45.52,repair_routing,2
TRF_001340,2024-10-04,2024-10-02,CAR_0069845,CPD_BERLIN_01,CPD_HAMBURG_01,332,TRUCK_00411,5,0.62,45.52,repair_routing,2
TRF_001341,2024-10-04,2024-10-02,CAR_0069846,CPD_BERLIN_01,CPD_HAMBURG_01,332,TRUCK_00411,5,0.62,45.52,repair_routing,2
TRF_001342,2024-10-04,2024-10-02,CAR_0069847,CPD_BERLIN_01,CPD_HAMBURG_01,332,TRUCK_00411,5,0.62,45.52,repair_routing,2
TRF_001343,2024-10-07,2024-10-05,CAR_0070055,CPD_MUNICH_01,CPD_STUTTGART_01,248,TRUCK_00414,1,0.12,181.4,remarketing_routing,2
TRF_001344,2024-10-08,2024-10-06,CAR_0070480,CPD_COLOGNE_01,CPD_LEIPZIG_01,494,TRUCK_00415,2,0.25,158.35,demand_rebalancing,2
TRF_001345,2024-10-08,2024-10-06,CAR_0070481,CPD_COLOGNE_01,CPD_LEIPZIG_01,494,TRUCK_00415,2,0.25,158.35,demand_rebalancing,2
TRF_001346,2024-10-08,2024-10-06,CAR_0070577,CPD_HAMBURG_01,CPD_LEIPZIG_01,382,TRUCK_00416,5,0.62,51.02,capacity_overflow,2
TRF_001347,2024-10-08,2024-10-06,CAR_0070578,CPD_HAMBURG_01,CPD_LEIPZIG_01,382,TRUCK_00416,5,0.62,51.02,capacity_overflow,2
TRF_001348,2024-10-08,2024-10-06,CAR_0070579,CPD_HAMBURG_01,CPD_LEIPZIG_01,382,TRUCK_00416,5,0.62,51.02,capacity_overflow,2
TRF_001349,2024-10-08,2024-10-06,CAR_0070580,CPD_HAMBURG_01,CPD_LEIPZIG_01,382,TRUCK_00416,5,0.62,51.02,capacity_overflow,2
TRF_001350,2024-10-08,2024-10-06,CAR_0070581,CPD_HAMBURG_01,CPD_LEIPZIG_01,382,TRUCK_00416,5,0.62,51.02,capacity_overflow,2
TRF_001351,2024-10-09,2024-10-07,CAR_0070717,CPD_MUNICH_01,CPD_LEIPZIG_01,469,TRUCK_00420,8,1.0,37.87,capacity_overflow,2
TRF_001352,2024-10-09,2024-10-07,CAR_0070718,CPD_MUNICH_01,CPD_LEIPZIG_01,469,TRUCK_00420,8,1.0,37.87,capacity_overflow,2
TRF_001353,2024-10-09,2024-10-07,CAR_0070719,CPD_MUNICH_01,CPD_LEIPZIG_01,469,TRUCK_00420,8,1.0,37.87,capacity_overflow,2
TRF_001354,2024-10-09,2024-10-07,CAR_0070720,CPD_MUNICH_01,CPD_LEIPZIG_01,469,TRUCK_00420,8,1.0,37.87,capacity_overflow,2
TRF_001355,2024-10-09,2024-10-07,CAR_0070721,CPD_MUNICH_01,CPD_LEIPZIG_01,469,TRUCK_00420,8,1.0,37.87,capacity_overflow,2
TRF_001356,2024-10-09,2024-10-07,CAR_0070722,CPD_MUNICH_01,CPD_LEIPZIG_01,469,TRUCK_00420,8,1.0,37.87,capacity_overflow,2
TRF_001357,2024-10-09,2024-10-07,CAR_0070723,CPD_MUNICH_01,CPD_LEIPZIG_01,469,TRUCK_00420,8,1.0,37.87,capacity_overflow,2
TRF_001358,2024-10-09,2024-10-07,CAR_0070724,CPD_MUNICH_01,CPD_LEIPZIG_01,469,TRUCK_00420,8,1.0,37.87,capacity_overflow,2
TRF_001359,2024-10-09,2024-10-07,CAR_0070725,CPD_MUNICH_01,CPD_LEIPZIG_01,469,TRUCK_00421,3,0.38,100.98,capacity_overflow,2
TRF_001360,2024-10-09,2024-10-07,CAR_0070726,CPD_MUNICH_01,CPD_LEIPZIG_01,469,TRUCK_00421,3,0.38,100.98,capacity_overflow,2
TRF_001361,2024-10-09,2024-10-07,CAR_0070727,CPD_MUNICH_01,CPD_LEIPZIG_01,469,TRUCK_00421,3,0.38,100.98,capacity_overflow,2
TRF_001362,2024-10-09,2024-10-08,CAR_0070746,CPD_MUNICH_02,CPD_MUNICH_01,8,TRUCK_00422,4,0.5,12.35,repair_routing,1
TRF_001363,2024-10-09,2024-10-08,CAR_0070747,CPD_MUNICH_02,CPD_MUNICH_01,8,TRUCK_00422,4,0.5,12.35,repair_routing,1
TRF_001364,2024-10-09,2024-10-08,CAR_0070748,CPD_MUNICH_02,CPD_MUNICH_01,8,TRUCK_00422,4,0.5,12.35,repair_routing,1
TRF_001365,2024-10-09,2024-10-08,CAR_0070749,CPD_MUNICH_02,CPD_MUNICH_01,8,TRUCK_00422,4,0.5,12.35,repair_routing,1
TRF_001366,2024-10-09,2024-10-07,CAR_0070888,CPD_FRANKFURT_01,CPD_LEIPZIG_01,382,TRUCK_00418,4,0.5,63.78,demand_rebalancing,2
TRF_001367,2024-10-09,2024-10-07,CAR_0070889,CPD_FRANKFURT_01,CPD_LEIPZIG_01,382,TRUCK_00418,4,0.5,63.78,demand_rebalancing,2
TRF_001368,2024-10-09,2024-10-07,CAR_0070890,CPD_FRANKFURT_01,CPD_LEIPZIG_01,382,TRUCK_00418,4,0.5,63.78,demand_rebalancing,2
TRF_001369,2024-10-09,2024-10-07,CAR_0070891,CPD_FRANKFURT_01,CPD_LEIPZIG_01,382,TRUCK_00418,4,0.5,63.78,demand_rebalancing,2
TRF_001370,2024-10-09,2024-10-07,CAR_0070933,CPD_HAMBURG_01,CPD_LEIPZIG_01,382,TRUCK_00419,4,0.5,63.78,capacity_overflow,2
TRF_001371,2024-10-09,2024-10-07,CAR_0070934,CPD_HAMBURG_01,CPD_LEIPZIG_01,382,TRUCK_00419,4,0.5,63.78,capacity_overflow,2
TRF_001372,2024-10-09,2024-10-07,CAR_0070935,CPD_HAMBURG_01,CPD_LEIPZIG_01,382,TRUCK_00419,4,0.5,63.78,capacity_overflow,2
TRF_001373,2024-10-09,2024-10-07,CAR_0070936,CPD_HAMBURG_01,CPD_LEIPZIG_01,382,TRUCK_00419,4,0.5,63.78,capacity_overflow,2
TRF_001374,2024-10-09,2024-10-07,CAR_0071015,CPD_DRESDEN_01,CPD_MUNICH_01,467,TRUCK_00417,5,0.62,60.37,repair_routing,2
TRF_001375,2024-10-09,2024-10-07,CAR_0071016,CPD_DRESDEN_01,CPD_MUNICH_01,467,TRUCK_00417,5,0.62,60.37,repair_routing,2
TRF_001376,2024-10-09,2024-10-07,CAR_0071017,CPD_DRESDEN_01,CPD_MUNICH_01,467,TRUCK_00417,5,0.62,60.37,repair_routing,2
TRF_001377,2024-10-09,2024-10-07,CAR_0071018,CPD_DRESDEN_01,CPD_MUNICH_01,467,TRUCK_00417,5,0.62,60.37,repair_routing,2
TRF_001378,2024-10-09,2024-10-07,CAR_0071019,CPD_DRESDEN_01,CPD_MUNICH_01,467,TRUCK_00417,5,0.62,60.37,repair_routing,2
TRF_001379,2024-10-10,2024-10-09,CAR_0071107,CPD_MUNICH_02,CPD_MUNICH_01,8,TRUCK_00424,1,0.12,49.4,repair_routing,1
TRF_001380,2024-10-10,2024-10-08,CAR_0071331,CPD_BERLIN_01,CPD_HAMBURG_01,332,TRUCK_00423,2,0.25,113.8,repair_routing,2
TRF_001381,2024-10-10,2024-10-08,CAR_0071332,CPD_BERLIN_01,CPD_HAMBURG_01,332,TRUCK_00423,2,0.25,113.8,repair_routing,2
TRF_001382,2024-10-11,2024-10-10,CAR_0071546,CPD_DUSSELDORF_01,CPD_COLOGNE_01,45,TRUCK_00426,1,0.12,69.75,remarketing_routing,1
TRF_001383,2024-10-11,2024-10-10,CAR_0071576,CPD_FRANKFURT_01,CPD_STUTTGART_01,199,TRUCK_00427,1,0.12,154.45,remarketing_routing,1
TRF_001384,2024-10-11,2024-10-10,CAR_0071641,CPD_BREMEN_01,CPD_HAMBURG_01,123,TRUCK_00425,5,0.62,22.53,repair_routing,1
TRF_001385,2024-10-11,2024-10-10,CAR_0071642,CPD_BREMEN_01,CPD_HAMBURG_01,123,TRUCK_00425,5,0.62,22.53,repair_routing,1
TRF_001386,2024-10-11,2024-10-10,CAR_0071643,CPD_BREMEN_01,CPD_HAMBURG_01,123,TRUCK_00425,5,0.62,22.53,repair_routing,1
TRF_001387,2024-10-11,2024-10-10,CAR_0071644,CPD_BREMEN_01,CPD_HAMBURG_01,123,TRUCK_00425,5,0.62,22.53,repair_routing,1
TRF_001388,2024-10-11,2024-10-10,CAR_0071645,CPD_BREMEN_01,CPD_HAMBURG_01,123,TRUCK_00425,5,0.62,22.53,repair_routing,1
